Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Resumed from /workspace/curriculum_p2.zip
---------------------------------
| rollout/           |          |
|    iterations           | 273          |
|    time_elapsed         | 780          |
|    total_timesteps      | 190208       |
| train/                  |              |
|    approx_kl            | 0.0059571657 |
|    clip_fraction        | 0.0258       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.6         |
|    explained_variance   | -0.00139     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0264      |
|    n_updates            | 7420         |
|    policy_gradient_loss | -0.00234     |
|    std                  | 0.889        |
|    value_loss           | 0.00286      |
------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 116       |
|    ep_rew_mean          | -0.567    |
| time/                   |           |
|    fps                  | 89        |
|    iterations           | 274       |
|    time_elapsed         | 783       |
|    total_timesteps      | 190464    |
| train/                  |           |
|    approx_kl            | 0.0042908 |
|    clip_fraction        | 0.0164    |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.6      |
|    explained_variance   | -0.00421  |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0111   |
|    n_updates            | 7430      |
|    policy_gradient_loss | -0.00197  |
|    std                  | 0.889     |
|    value_loss           | 0.00278   |
---------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.567       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 275          |
|    time_elapsed         | 786          |
|    total_timesteps      | 190720       |
| train/                  |              |
|    approx_kl            | 0.0044147465 |
|    clip_fraction        | 0.0102       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.6         |
|    explained_variance   | 0.00237      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0288      |
|    n_updates            | 7440         |
|    policy_gradient_loss | -0.000463    |
|    std                  | 0.888        |
|    value_loss           | 0.00266      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.568       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 276          |
|    time_elapsed         | 788          |
|    total_timesteps      | 190976       |
| train/                  |              |
|    approx_kl            | 0.0054548923 |
|    clip_fraction        | 0.0109       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.6         |
|    explained_variance   | -0.00212     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0393      |
|    n_updates            | 7450         |
|    policy_gradient_loss | -0.00152     |
|    std                  | 0.887        |
|    value_loss           | 0.00264      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.568      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 277         |
|    time_elapsed         | 791         |
|    total_timesteps      | 191232      |
| train/                  |             |
|    approx_kl            | 0.008540842 |
|    clip_fraction        | 0.098       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.00167     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0631     |
|    n_updates            | 7460        |
|    policy_gradient_loss | -0.00959    |
|    std                  | 0.887       |
|    value_loss           | 0.00272     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.567       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 278          |
|    time_elapsed         | 794          |
|    total_timesteps      | 191488       |
| train/                  |              |
|    approx_kl            | 0.0070050936 |
|    clip_fraction        | 0.0777       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.59        |
|    explained_variance   | 0.000153     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0259      |
|    n_updates            | 7470         |
|    policy_gradient_loss | -0.00991     |
|    std                  | 0.883        |
|    value_loss           | 0.00244      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.567      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 279         |
|    time_elapsed         | 796         |
|    total_timesteps      | 191744      |
| train/                  |             |
|    approx_kl            | 0.002396722 |
|    clip_fraction        | 0.0355      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | -0.000675   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0104     |
|    n_updates            | 7480        |
|    policy_gradient_loss | -0.00134    |
|    std                  | 0.885       |
|    value_loss           | 0.00246     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.567       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 280          |
|    time_elapsed         | 801          |
|    total_timesteps      | 192000       |
| train/                  |              |
|    approx_kl            | 0.0020348493 |
|    clip_fraction        | 0.0082       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.59        |
|    explained_variance   | -0.000534    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0296      |
|    n_updates            | 7490         |
|    policy_gradient_loss | -8.94e-05    |
|    std                  | 0.887        |
|    value_loss           | 0.00275      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.567       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 281          |
|    time_elapsed         | 803          |
|    total_timesteps      | 192256       |
| train/                  |              |
|    approx_kl            | 0.0034032373 |
|    clip_fraction        | 0.043        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.6         |
|    explained_variance   | -0.00168     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0341      |
|    n_updates            | 7500         |
|    policy_gradient_loss | -0.00551     |
|    std                  | 0.89         |
|    value_loss           | 0.00285      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.568       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 282          |
|    time_elapsed         | 806          |
|    total_timesteps      | 192512       |
| train/                  |              |
|    approx_kl            | 0.0010834744 |
|    clip_fraction        | 0.000781     |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.61        |
|    explained_variance   | 0.00312      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0233      |
|    n_updates            | 7510         |
|    policy_gradient_loss | 0.000112     |
|    std                  | 0.891        |
|    value_loss           | 0.00246      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.569      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 283         |
|    time_elapsed         | 809         |
|    total_timesteps      | 192768      |
| train/                  |             |
|    approx_kl            | 0.006002712 |
|    clip_fraction        | 0.0766      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | -0.00115    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0403     |
|    n_updates            | 7520        |
|    policy_gradient_loss | -0.00824    |
|    std                  | 0.893       |
|    value_loss           | 0.00254     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.568       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 284          |
|    time_elapsed         | 811          |
|    total_timesteps      | 193024       |
| train/                  |              |
|    approx_kl            | 0.0022486409 |
|    clip_fraction        | 0.000781     |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.61        |
|    explained_variance   | -0.00184     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0267      |
|    n_updates            | 7530         |
|    policy_gradient_loss | 0.000368     |
|    std                  | 0.892        |
|    value_loss           | 0.00256      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 115          |
|    ep_rew_mean          | -0.358       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 285          |
|    time_elapsed         | 814          |
|    total_timesteps      | 193280       |
| train/                  |              |
|    approx_kl            | 0.0037365514 |
|    clip_fraction        | 0.0641       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.61        |
|    explained_variance   | 0.000104     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0488      |
|    n_updates            | 7540         |
|    policy_gradient_loss | -0.00545     |
|    std                  | 0.891        |
|    value_loss           | 0.00263      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 115          |
|    ep_rew_mean          | -0.358       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 286          |
|    time_elapsed         | 817          |
|    total_timesteps      | 193536       |
| train/                  |              |
|    approx_kl            | 0.0047253184 |
|    clip_fraction        | 0.0695       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.61        |
|    explained_variance   | -2.5e-05     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0138      |
|    n_updates            | 7550         |
|    policy_gradient_loss | -0.00155     |
|    std                  | 0.893        |
|    value_loss           | 1.72         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 115          |
|    ep_rew_mean          | -0.358       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 287          |
|    time_elapsed         | 819          |
|    total_timesteps      | 193792       |
| train/                  |              |
|    approx_kl            | 0.0026611313 |
|    clip_fraction        | 0.0371       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.61        |
|    explained_variance   | -0.000611    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0479      |
|    n_updates            | 7560         |
|    policy_gradient_loss | -0.00486     |
|    std                  | 0.889        |
|    value_loss           | 0.00246      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | -0.358      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 288         |
|    time_elapsed         | 822         |
|    total_timesteps      | 194048      |
| train/                  |             |
|    approx_kl            | 0.010685749 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.000561    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.065      |
|    n_updates            | 7570        |
|    policy_gradient_loss | -0.0177     |
|    std                  | 0.882       |
|    value_loss           | 0.00261     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | -0.359      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 289         |
|    time_elapsed         | 824         |
|    total_timesteps      | 194304      |
| train/                  |             |
|    approx_kl            | 0.002248998 |
|    clip_fraction        | 0.000391    |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | 0.00189     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0319     |
|    n_updates            | 7580        |
|    policy_gradient_loss | -0.000234   |
|    std                  | 0.88        |
|    value_loss           | 0.00249     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 115          |
|    ep_rew_mean          | -0.36        |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 290          |
|    time_elapsed         | 827          |
|    total_timesteps      | 194560       |
| train/                  |              |
|    approx_kl            | 0.0056566745 |
|    clip_fraction        | 0.025        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | 0.000292     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0572      |
|    n_updates            | 7590         |
|    policy_gradient_loss | -0.00312     |
|    std                  | 0.881        |
|    value_loss           | 0.00232      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | -0.36       |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 291         |
|    time_elapsed         | 830         |
|    total_timesteps      | 194816      |
| train/                  |             |
|    approx_kl            | 0.004065384 |
|    clip_fraction        | 0.0566      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | -0.00278    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0254     |
|    n_updates            | 7600        |
|    policy_gradient_loss | -0.0026     |
|    std                  | 0.879       |
|    value_loss           | 0.00235     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 115          |
|    ep_rew_mean          | -0.36        |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 292          |
|    time_elapsed         | 832          |
|    total_timesteps      | 195072       |
| train/                  |              |
|    approx_kl            | 0.0072249398 |
|    clip_fraction        | 0.113        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | -0.00017     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0425      |
|    n_updates            | 7610         |
|    policy_gradient_loss | -0.00936     |
|    std                  | 0.878        |
|    value_loss           | 0.00271      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 115          |
|    ep_rew_mean          | -0.359       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 293          |
|    time_elapsed         | 835          |
|    total_timesteps      | 195328       |
| train/                  |              |
|    approx_kl            | 0.0048996015 |
|    clip_fraction        | 0.0453       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.57        |
|    explained_variance   | 2.84e-05     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0253      |
|    n_updates            | 7620         |
|    policy_gradient_loss | -0.00415     |
|    std                  | 0.875        |
|    value_loss           | 0.0025       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | -0.358      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 294         |
|    time_elapsed         | 838         |
|    total_timesteps      | 195584      |
| train/                  |             |
|    approx_kl            | 0.004379619 |
|    clip_fraction        | 0.0469      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.00215     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0379     |
|    n_updates            | 7630        |
|    policy_gradient_loss | -0.0043     |
|    std                  | 0.879       |
|    value_loss           | 0.00289     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 116        |
|    ep_rew_mean          | -0.57      |
| time/                   |            |
|    fps                  | 89         |
|    iterations           | 295        |
|    time_elapsed         | 840        |
|    total_timesteps      | 195840     |
| train/                  |            |
|    approx_kl            | 0.00475208 |
|    clip_fraction        | 0.0563     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.58      |
|    explained_variance   | -0.000323  |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0309    |
|    n_updates            | 7640       |
|    policy_gradient_loss | -0.00536   |
|    std                  | 0.881      |
|    value_loss           | 0.00289    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.569      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 296         |
|    time_elapsed         | 843         |
|    total_timesteps      | 196096      |
| train/                  |             |
|    approx_kl            | 0.007835982 |
|    clip_fraction        | 0.0281      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | -0.000601   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0345     |
|    n_updates            | 7650        |
|    policy_gradient_loss | -0.00212    |
|    std                  | 0.878       |
|    value_loss           | 0.00282     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.568       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 297          |
|    time_elapsed         | 845          |
|    total_timesteps      | 196352       |
| train/                  |              |
|    approx_kl            | 0.0054551708 |
|    clip_fraction        | 0.0559       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | 0.00108      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0277      |
|    n_updates            | 7660         |
|    policy_gradient_loss | -0.00621     |
|    std                  | 0.879        |
|    value_loss           | 0.00239      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.567      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 298         |
|    time_elapsed         | 848         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.003633893 |
|    clip_fraction        | 0.0437      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | 0.000253    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0208     |
|    n_updates            | 7670        |
|    policy_gradient_loss | -0.00466    |
|    std                  | 0.883       |
|    value_loss           | 0.00219     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 116        |
|    ep_rew_mean          | -0.566     |
| time/                   |            |
|    fps                  | 89         |
|    iterations           | 299        |
|    time_elapsed         | 851        |
|    total_timesteps      | 196864     |
| train/                  |            |
|    approx_kl            | 0.00528793 |
|    clip_fraction        | 0.0168     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.59      |
|    explained_variance   | -0.000179  |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0232    |
|    n_updates            | 7680       |
|    policy_gradient_loss | -0.000985  |
|    std                  | 0.88       |
|    value_loss           | 0.00262    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.566      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 300         |
|    time_elapsed         | 853         |
|    total_timesteps      | 197120      |
| train/                  |             |
|    approx_kl            | 0.003500631 |
|    clip_fraction        | 0.0391      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | -0.00083    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0367     |
|    n_updates            | 7690        |
|    policy_gradient_loss | -0.00332    |
|    std                  | 0.879       |
|    value_loss           | 0.0025      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.565      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 301         |
|    time_elapsed         | 858         |
|    total_timesteps      | 197376      |
| train/                  |             |
|    approx_kl            | 0.005840851 |
|    clip_fraction        | 0.0449      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | -0.000411   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.027      |
|    n_updates            | 7700        |
|    policy_gradient_loss | -0.00386    |
|    std                  | 0.878       |
|    value_loss           | 0.00239     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.567       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 302          |
|    time_elapsed         | 860          |
|    total_timesteps      | 197632       |
| train/                  |              |
|    approx_kl            | 0.0049525397 |
|    clip_fraction        | 0.0535       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | 0.000636     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0152      |
|    n_updates            | 7710         |
|    policy_gradient_loss | -0.005       |
|    std                  | 0.877        |
|    value_loss           | 0.00259      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.569      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 303         |
|    time_elapsed         | 863         |
|    total_timesteps      | 197888      |
| train/                  |             |
|    approx_kl            | 0.009441538 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.000257    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0233     |
|    n_updates            | 7720        |
|    policy_gradient_loss | -0.00848    |
|    std                  | 0.873       |
|    value_loss           | 0.00268     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.78        |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 304          |
|    time_elapsed         | 866          |
|    total_timesteps      | 198144       |
| train/                  |              |
|    approx_kl            | 0.0048536956 |
|    clip_fraction        | 0.0699       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.56        |
|    explained_variance   | 0.00159      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0481      |
|    n_updates            | 7730         |
|    policy_gradient_loss | -0.00702     |
|    std                  | 0.874        |
|    value_loss           | 0.00261      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.779       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 305          |
|    time_elapsed         | 868          |
|    total_timesteps      | 198400       |
| train/                  |              |
|    approx_kl            | 0.0036206073 |
|    clip_fraction        | 0.0578       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.57        |
|    explained_variance   | 0.00077      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0233      |
|    n_updates            | 7740         |
|    policy_gradient_loss | -0.0042      |
|    std                  | 0.877        |
|    value_loss           | 0.00266      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.779       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 306          |
|    time_elapsed         | 871          |
|    total_timesteps      | 198656       |
| train/                  |              |
|    approx_kl            | 0.0056219446 |
|    clip_fraction        | 0.0406       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | -0.00215     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0236      |
|    n_updates            | 7750         |
|    policy_gradient_loss | -0.0044      |
|    std                  | 0.882        |
|    value_loss           | 0.00251      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.779       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 307          |
|    time_elapsed         | 874          |
|    total_timesteps      | 198912       |
| train/                  |              |
|    approx_kl            | 0.0057243146 |
|    clip_fraction        | 0.0422       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.59        |
|    explained_variance   | -0.00178     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00972     |
|    n_updates            | 7760         |
|    policy_gradient_loss | -0.00273     |
|    std                  | 0.88         |
|    value_loss           | 0.00277      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.78        |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 308          |
|    time_elapsed         | 878          |
|    total_timesteps      | 199168       |
| train/                  |              |
|    approx_kl            | 0.0065054307 |
|    clip_fraction        | 0.0656       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | -0.000159    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0129      |
|    n_updates            | 7770         |
|    policy_gradient_loss | -0.00349     |
|    std                  | 0.876        |
|    value_loss           | 0.00235      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.781      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 309         |
|    time_elapsed         | 881         |
|    total_timesteps      | 199424      |
| train/                  |             |
|    approx_kl            | 0.005496881 |
|    clip_fraction        | 0.0336      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | -0.00129    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0323     |
|    n_updates            | 7780        |
|    policy_gradient_loss | -0.00338    |
|    std                  | 0.875       |
|    value_loss           | 0.0027      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.78        |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 310          |
|    time_elapsed         | 885          |
|    total_timesteps      | 199680       |
| train/                  |              |
|    approx_kl            | 0.0069585713 |
|    clip_fraction        | 0.0688       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.57        |
|    explained_variance   | 0.00027      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0162      |
|    n_updates            | 7790         |
|    policy_gradient_loss | -0.00291     |
|    std                  | 0.878        |
|    value_loss           | 0.00256      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.779       |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 311          |
|    time_elapsed         | 890          |
|    total_timesteps      | 199936       |
| train/                  |              |
|    approx_kl            | 0.0028418498 |
|    clip_fraction        | 0.0605       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | 0.000461     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0275      |
|    n_updates            | 7800         |
|    policy_gradient_loss | -0.00411     |
|    std                  | 0.878        |
|    value_loss           | 0.00267      |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 118        |
|    ep_rew_mean          | -0.778     |
| time/                   |            |
|    fps                  | 89         |
|    iterations           | 312        |
|    time_elapsed         | 894        |
|    total_timesteps      | 200192     |
| train/                  |            |
|    approx_kl            | 0.00455883 |
|    clip_fraction        | 0.016      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.57      |
|    explained_variance   | 0.00174    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0349    |
|    n_updates            | 7810       |
|    policy_gradient_loss | -0.00247   |
|    std                  | 0.873      |
|    value_loss           | 0.00281    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.779      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 313         |
|    time_elapsed         | 897         |
|    total_timesteps      | 200448      |
| train/                  |             |
|    approx_kl            | 0.008894982 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | -4.94e-05   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0537     |
|    n_updates            | 7820        |
|    policy_gradient_loss | -0.00993    |
|    std                  | 0.871       |
|    value_loss           | 1.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.779      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 314         |
|    time_elapsed         | 900         |
|    total_timesteps      | 200704      |
| train/                  |             |
|    approx_kl            | 0.005321053 |
|    clip_fraction        | 0.068       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | 0.000303    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0417     |
|    n_updates            | 7830        |
|    policy_gradient_loss | -0.00662    |
|    std                  | 0.871       |
|    value_loss           | 0.00272     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.779      |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 315         |
|    time_elapsed         | 904         |
|    total_timesteps      | 200960      |
| train/                  |             |
|    approx_kl            | 0.006208509 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | -0.000988   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0496     |
|    n_updates            | 7840        |
|    policy_gradient_loss | -0.0115     |
|    std                  | 0.869       |
|    value_loss           | 0.00258     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 118          |
|    ep_rew_mean          | -0.78        |
| time/                   |              |
|    fps                  | 89           |
|    iterations           | 316          |
|    time_elapsed         | 907          |
|    total_timesteps      | 201216       |
| train/                  |              |
|    approx_kl            | 0.0060102413 |
|    clip_fraction        | 0.0801       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.55        |
|    explained_variance   | 0.00317      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0255      |
|    n_updates            | 7850         |
|    policy_gradient_loss | -0.00877     |
|    std                  | 0.867        |
|    value_loss           | 0.00251      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -0.78       |
| time/                   |             |
|    fps                  | 89          |
|    iterations           | 317         |
|    time_elapsed         | 911         |
|    total_timesteps      | 201472      |
| train/                  |             |
