Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
| train/                  |             |
|    approx_kl            | 0.006125606 |
|    clip_fraction        | 0.0461      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | -0.339      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0188     |
|    n_updates            | 890         |
|    policy_gradient_loss | -0.00359    |
|    std                  | 0.964       |
|    value_loss           | 0.00133     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.22        |
| time/                   |              |
|    fps                  | 539          |
|    iterations           | 91           |
|    time_elapsed         | 43           |
|    total_timesteps      | 23296        |
| train/                  |              |
|    approx_kl            | 0.0037151075 |
|    clip_fraction        | 0.0129       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.77        |
|    explained_variance   | -0.152       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0175      |
|    n_updates            | 900          |
|    policy_gradient_loss | -0.0021      |
|    std                  | 0.97         |
|    value_loss           | 0.000979     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.22       |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 92          |
|    time_elapsed         | 43          |
|    total_timesteps      | 23552       |
| train/                  |             |
|    approx_kl            | 0.005627134 |
|    clip_fraction        | 0.0512      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.78       |
|    explained_variance   | -0.0695     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0383     |
|    n_updates            | 910         |
|    policy_gradient_loss | -0.00439    |
|    std                  | 0.973       |
|    value_loss           | 0.00114     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.22       |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 93          |
|    time_elapsed         | 44          |
|    total_timesteps      | 23808       |
| train/                  |             |
|    approx_kl            | 0.006319723 |
|    clip_fraction        | 0.0609      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.78       |
|    explained_variance   | -0.0369     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0394     |
|    n_updates            | 920         |
|    policy_gradient_loss | -0.00505    |
|    std                  | 0.971       |
|    value_loss           | 0.000973    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.22       |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 94          |
|    time_elapsed         | 44          |
|    total_timesteps      | 24064       |
| train/                  |             |
|    approx_kl            | 0.004885003 |
|    clip_fraction        | 0.0941      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | -0.0646     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.023      |
|    n_updates            | 930         |
|    policy_gradient_loss | -0.00627    |
|    std                  | 0.965       |
|    value_loss           | 0.000668    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | -1.22      |
| time/                   |            |
|    fps                  | 539        |
|    iterations           | 95         |
|    time_elapsed         | 45         |
|    total_timesteps      | 24320      |
| train/                  |            |
|    approx_kl            | 0.00585132 |
|    clip_fraction        | 0.0941     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.76      |
|    explained_variance   | -0.0147    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0547    |
|    n_updates            | 940        |
|    policy_gradient_loss | -0.00765   |
|    std                  | 0.964      |
|    value_loss           | 0.00117    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | -1.22      |
| time/                   |            |
|    fps                  | 539        |
|    iterations           | 96         |
|    time_elapsed         | 45         |
|    total_timesteps      | 24576      |
| train/                  |            |
|    approx_kl            | 0.00816759 |
|    clip_fraction        | 0.0848     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.76      |
|    explained_variance   | -0.00117   |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0433    |
|    n_updates            | 950        |
|    policy_gradient_loss | -0.00901   |
|    std                  | 0.958      |
|    value_loss           | 0.00105    |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.22        |
| time/                   |              |
|    fps                  | 539          |
|    iterations           | 97           |
|    time_elapsed         | 46           |
|    total_timesteps      | 24832        |
| train/                  |              |
|    approx_kl            | 0.0024993566 |
|    clip_fraction        | 0.0215       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.75        |
|    explained_variance   | -0.000883    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0451      |
|    n_updates            | 960          |
|    policy_gradient_loss | -0.00267     |
|    std                  | 0.955        |
|    value_loss           | 0.000766     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.23        |
| time/                   |              |
|    fps                  | 539          |
|    iterations           | 98           |
|    time_elapsed         | 46           |
|    total_timesteps      | 25088        |
| train/                  |              |
|    approx_kl            | 0.0063003274 |
|    clip_fraction        | 0.0289       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.74        |
|    explained_variance   | -0.0103      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.015       |
|    n_updates            | 970          |
|    policy_gradient_loss | -0.00413     |
|    std                  | 0.954        |
|    value_loss           | 0.00113      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.22       |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 99          |
|    time_elapsed         | 46          |
|    total_timesteps      | 25344       |
| train/                  |             |
|    approx_kl            | 0.006219714 |
|    clip_fraction        | 0.0559      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | 0.065       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0368     |
|    n_updates            | 980         |
|    policy_gradient_loss | -0.00563    |
|    std                  | 0.957       |
|    value_loss           | 0.000782    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.22       |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 100         |
|    time_elapsed         | 47          |
|    total_timesteps      | 25600       |
| train/                  |             |
|    approx_kl            | 0.007646729 |
|    clip_fraction        | 0.0957      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | 0.0414      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0572     |
|    n_updates            | 990         |
|    policy_gradient_loss | -0.0112     |
|    std                  | 0.959       |
|    value_loss           | 0.000786    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.22       |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 101         |
|    time_elapsed         | 47          |
|    total_timesteps      | 25856       |
| train/                  |             |
|    approx_kl            | 0.006404485 |
|    clip_fraction        | 0.0387      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | -0.0573     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0215     |
|    n_updates            | 1000        |
|    policy_gradient_loss | -0.00297    |
|    std                  | 0.959       |
|    value_loss           | 0.000762    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.22        |
| time/                   |              |
|    fps                  | 539          |
|    iterations           | 102          |
|    time_elapsed         | 48           |
|    total_timesteps      | 26112        |
| train/                  |              |
|    approx_kl            | 0.0038103843 |
|    clip_fraction        | 0.0656       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.75        |
|    explained_variance   | 0.00501      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0427      |
|    n_updates            | 1010         |
|    policy_gradient_loss | -0.00636     |
|    std                  | 0.96         |
|    value_loss           | 0.00144      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.22       |
| time/                   |             |
|    fps                  | 540         |
|    iterations           | 103         |
|    time_elapsed         | 48          |
|    total_timesteps      | 26368       |
| train/                  |             |
|    approx_kl            | 0.006607035 |
|    clip_fraction        | 0.0961      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0.0481      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.023      |
|    n_updates            | 1020        |
|    policy_gradient_loss | -0.00678    |
|    std                  | 0.959       |
|    value_loss           | 0.00159     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.22        |
| time/                   |              |
|    fps                  | 540          |
|    iterations           | 104          |
|    time_elapsed         | 49           |
|    total_timesteps      | 26624        |
| train/                  |              |
|    approx_kl            | 0.0063171783 |
|    clip_fraction        | 0.0727       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.75        |
|    explained_variance   | -0.046       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0434      |
|    n_updates            | 1030         |
|    policy_gradient_loss | -0.00578     |
|    std                  | 0.96         |
|    value_loss           | 0.00149      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.22        |
| time/                   |              |
|    fps                  | 540          |
|    iterations           | 105          |
|    time_elapsed         | 49           |
|    total_timesteps      | 26880        |
| train/                  |              |
|    approx_kl            | 0.0071925716 |
|    clip_fraction        | 0.0406       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.76        |
|    explained_variance   | 0.127        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0513      |
|    n_updates            | 1040         |
|    policy_gradient_loss | -0.00397     |
|    std                  | 0.96         |
|    value_loss           | 0.00117      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.22       |
| time/                   |             |
|    fps                  | 540         |
|    iterations           | 106         |
|    time_elapsed         | 50          |
|    total_timesteps      | 27136       |
| train/                  |             |
|    approx_kl            | 0.011569556 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | -0.0491     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0328     |
|    n_updates            | 1050        |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.96        |
|    value_loss           | 0.00164     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.21        |
| time/                   |              |
|    fps                  | 540          |
|    iterations           | 107          |
|    time_elapsed         | 50           |
|    total_timesteps      | 27392        |
| train/                  |              |
|    approx_kl            | 0.0058838017 |
|    clip_fraction        | 0.0312       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.76        |
|    explained_variance   | 0.055        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0394      |
|    n_updates            | 1060         |
|    policy_gradient_loss | -0.00194     |
|    std                  | 0.962        |
|    value_loss           | 0.0013       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.21        |
| time/                   |              |
|    fps                  | 540          |
|    iterations           | 108          |
|    time_elapsed         | 51           |
|    total_timesteps      | 27648        |
| train/                  |              |
|    approx_kl            | 0.0056168837 |
|    clip_fraction        | 0.0879       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.76        |
|    explained_variance   | 0.172        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0381      |
|    n_updates            | 1070         |
|    policy_gradient_loss | -0.00942     |
|    std                  | 0.964        |
|    value_loss           | 0.00191      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 540          |
|    iterations           | 109          |
|    time_elapsed         | 51           |
|    total_timesteps      | 27904        |
| train/                  |              |
|    approx_kl            | 0.0063514654 |
|    clip_fraction        | 0.111        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.77        |
|    explained_variance   | -0.109       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0342      |
|    n_updates            | 1080         |
|    policy_gradient_loss | -0.0102      |
|    std                  | 0.965        |
|    value_loss           | 0.00118      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 110         |
|    time_elapsed         | 52          |
|    total_timesteps      | 28160       |
| train/                  |             |
|    approx_kl            | 0.007399413 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | -0.0187     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0242     |
|    n_updates            | 1090        |
|    policy_gradient_loss | -0.0162     |
|    std                  | 0.97        |
|    value_loss           | 0.000418    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 539          |
|    iterations           | 111          |
|    time_elapsed         | 52           |
|    total_timesteps      | 28416        |
| train/                  |              |
|    approx_kl            | 0.0030443398 |
|    clip_fraction        | 0.00234      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | -0.54        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0208      |
|    n_updates            | 1100         |
|    policy_gradient_loss | -0.00112     |
|    std                  | 0.972        |
|    value_loss           | 0.000845     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 540          |
|    iterations           | 112          |
|    time_elapsed         | 53           |
|    total_timesteps      | 28672        |
| train/                  |              |
|    approx_kl            | 0.0076137045 |
|    clip_fraction        | 0.113        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | -0.0808      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.054       |
|    n_updates            | 1110         |
|    policy_gradient_loss | -0.0117      |
|    std                  | 0.971        |
|    value_loss           | 0.000773     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 540         |
|    iterations           | 113         |
|    time_elapsed         | 53          |
|    total_timesteps      | 28928       |
| train/                  |             |
|    approx_kl            | 0.009180598 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.78       |
|    explained_variance   | -0.00553    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.054      |
|    n_updates            | 1120        |
|    policy_gradient_loss | -0.0202     |
|    std                  | 0.972       |
|    value_loss           | 0.000779    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 540          |
|    iterations           | 114          |
|    time_elapsed         | 54           |
|    total_timesteps      | 29184        |
| train/                  |              |
|    approx_kl            | 0.0003610542 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | 0.0263       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0333      |
|    n_updates            | 1130         |
|    policy_gradient_loss | -0.00052     |
|    std                  | 0.968        |
|    value_loss           | 0.000909     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 540         |
|    iterations           | 115         |
|    time_elapsed         | 54          |
|    total_timesteps      | 29440       |
| train/                  |             |
|    approx_kl            | 0.007598249 |
|    clip_fraction        | 0.0691      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | -0.0251     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0433     |
|    n_updates            | 1140        |
|    policy_gradient_loss | -0.00762    |
|    std                  | 0.971       |
|    value_loss           | 0.00113     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 540         |
|    iterations           | 116         |
|    time_elapsed         | 54          |
|    total_timesteps      | 29696       |
| train/                  |             |
|    approx_kl            | 0.007064893 |
|    clip_fraction        | 0.0734      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.78       |
|    explained_variance   | -0.26       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0406     |
|    n_updates            | 1150        |
|    policy_gradient_loss | -0.00854    |
|    std                  | 0.972       |
|    value_loss           | 0.000503    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 540         |
|    iterations           | 117         |
|    time_elapsed         | 55          |
|    total_timesteps      | 29952       |
| train/                  |             |
|    approx_kl            | 0.017126916 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.78       |
|    explained_variance   | 0.0207      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0473     |
|    n_updates            | 1160        |
|    policy_gradient_loss | -0.0152     |
|    std                  | 0.97        |
|    value_loss           | 0.000336    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 540         |
|    iterations           | 118         |
|    time_elapsed         | 55          |
|    total_timesteps      | 30208       |
| train/                  |             |
|    approx_kl            | 0.008305667 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | -0.0289     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0438     |
|    n_updates            | 1170        |
|    policy_gradient_loss | -0.00887    |
|    std                  | 0.968       |
|    value_loss           | 0.00134     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 540          |
|    iterations           | 119          |
|    time_elapsed         | 56           |
|    total_timesteps      | 30464        |
| train/                  |              |
|    approx_kl            | 0.0054598153 |
|    clip_fraction        | 0.0293       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.77        |
|    explained_variance   | -0.0248      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0275      |
|    n_updates            | 1180         |
|    policy_gradient_loss | -0.00344     |
|    std                  | 0.966        |
|    value_loss           | 0.00149      |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 120           |
|    ep_rew_mean          | -1.2          |
| time/                   |               |
|    fps                  | 540           |
|    iterations           | 120           |
|    time_elapsed         | 56            |
|    total_timesteps      | 30720         |
| train/                  |               |
|    approx_kl            | 0.00018215599 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -2.77         |
|    explained_variance   | -0.287        |
|    learning_rate        | 0.0003        |
|    loss                 | -0.0297       |
|    n_updates            | 1190          |
|    policy_gradient_loss | 3.42e-05      |
|    std                  | 0.968         |
|    value_loss           | 0.00232       |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 540         |
|    iterations           | 121         |
|    time_elapsed         | 57          |
|    total_timesteps      | 30976       |
| train/                  |             |
|    approx_kl            | 0.008196428 |
|    clip_fraction        | 0.0355      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | 0.16        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0233     |
|    n_updates            | 1200        |
|    policy_gradient_loss | -0.00465    |
|    std                  | 0.964       |
|    value_loss           | 0.00194     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.19       |
| time/                   |             |
|    fps                  | 540         |
|    iterations           | 122         |
|    time_elapsed         | 57          |
|    total_timesteps      | 31232       |
| train/                  |             |
|    approx_kl            | 0.007015609 |
|    clip_fraction        | 0.0422      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0.527       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0358     |
|    n_updates            | 1210        |
|    policy_gradient_loss | -0.00388    |
|    std                  | 0.964       |
|    value_loss           | 0.0019      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 539        |
|    iterations           | 123        |
|    time_elapsed         | 58         |
|    total_timesteps      | 31488      |
| train/                  |            |
|    approx_kl            | 0.00573177 |
|    clip_fraction        | 0.0109     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.76      |
|    explained_variance   | -1.8       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0553    |
|    n_updates            | 1220       |
|    policy_gradient_loss | -0.00284   |
|    std                  | 0.957      |
|    value_loss           | 0.00191    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.19       |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 124         |
|    time_elapsed         | 58          |
|    total_timesteps      | 31744       |
| train/                  |             |
|    approx_kl            | 0.002580676 |
|    clip_fraction        | 0.00195     |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | -0.602      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0344     |
|    n_updates            | 1230        |
|    policy_gradient_loss | -0.00092    |
|    std                  | 0.953       |
|    value_loss           | 0.00107     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 539          |
|    iterations           | 125          |
|    time_elapsed         | 59           |
|    total_timesteps      | 32000        |
| train/                  |              |
|    approx_kl            | 0.0056516984 |
|    clip_fraction        | 0.0762       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.74        |
|    explained_variance   | 0.29         |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0233      |
|    n_updates            | 1240         |
|    policy_gradient_loss | -0.00807     |
|    std                  | 0.953        |
|    value_loss           | 0.00125      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 539          |
|    iterations           | 126          |
|    time_elapsed         | 59           |
|    total_timesteps      | 32256        |
| train/                  |              |
|    approx_kl            | 0.0033157733 |
|    clip_fraction        | 0.00742      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.74        |
|    explained_variance   | -0.639       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0363      |
|    n_updates            | 1250         |
|    policy_gradient_loss | -0.00116     |
|    std                  | 0.952        |
|    value_loss           | 0.00135      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 127         |
|    time_elapsed         | 60          |
|    total_timesteps      | 32512       |
| train/                  |             |
|    approx_kl            | 0.005804112 |
|    clip_fraction        | 0.0602      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | -0.225      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0264     |
|    n_updates            | 1260        |
|    policy_gradient_loss | -0.00651    |
|    std                  | 0.954       |
|    value_loss           | 0.00284     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 128         |
|    time_elapsed         | 60          |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.005870306 |
|    clip_fraction        | 0.0629      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | 0.361       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0328     |
|    n_updates            | 1270        |
|    policy_gradient_loss | -0.00578    |
|    std                  | 0.954       |
|    value_loss           | 0.00196     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.19        |
| time/                   |              |
|    fps                  | 539          |
|    iterations           | 129          |
|    time_elapsed         | 61           |
|    total_timesteps      | 33024        |
| train/                  |              |
|    approx_kl            | 0.0044525345 |
|    clip_fraction        | 0.0441       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.75        |
|    explained_variance   | 0.324        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0275      |
|    n_updates            | 1280         |
|    policy_gradient_loss | -0.00522     |
|    std                  | 0.959        |
|    value_loss           | 0.00247      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.19       |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 130         |
|    time_elapsed         | 61          |
|    total_timesteps      | 33280       |
| train/                  |             |
|    approx_kl            | 0.007143557 |
|    clip_fraction        | 0.0977      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0.394       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0409     |
|    n_updates            | 1290        |
|    policy_gradient_loss | -0.0115     |
|    std                  | 0.962       |
|    value_loss           | 0.00272     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.2        |
| time/                   |             |
|    fps                  | 539         |
|    iterations           | 131         |
|    time_elapsed         | 62          |
|    total_timesteps      | 33536       |
| train/                  |             |
|    approx_kl            | 0.008413622 |
|    clip_fraction        | 0.0652      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0.064       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0256     |
|    n_updates            | 1300        |
|    policy_gradient_loss | -0.00665    |
|    std                  | 0.965       |
|    value_loss           | 0.00197     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 539          |
|    iterations           | 132          |
|    time_elapsed         | 62           |
|    total_timesteps      | 33792        |
| train/                  |              |
|    approx_kl            | 0.0118399225 |
|    clip_fraction        | 0.0867       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.77        |
|    explained_variance   | 0.683        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0296      |
|    n_updates            | 1310         |
|    policy_gradient_loss | -0.0073      |
|    std                  | 0.969        |
|    value_loss           | 0.00174      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 538          |
|    iterations           | 133          |
|    time_elapsed         | 63           |
|    total_timesteps      | 34048        |
| train/                  |              |
|    approx_kl            | 0.0034085917 |
|    clip_fraction        | 0.0137       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | 0.637        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0169      |
|    n_updates            | 1320         |
|    policy_gradient_loss | -0.000717    |
|    std                  | 0.971        |
|    value_loss           | 0.00203      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.2         |
| time/                   |              |
|    fps                  | 538          |
|    iterations           | 134          |
|    time_elapsed         | 63           |
|    total_timesteps      | 34304        |
| train/                  |              |
|    approx_kl            | 0.0080486005 |
|    clip_fraction        | 0.0836       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | 0.733        |
